symbol,name,sector,industry
3656,ＫＬａｂ,Communication Services,情報･通信業
3657,ポールトゥウィンホールディングス,Communication Services,情報･通信業
3659,ネクソン,Communication Services,情報･通信業
3660,アイスタイル,Communication Services,情報･通信業
3661,エムアップホールディングス,Communication Services,情報･通信業
3662,エイチーム,Communication Services,情報･通信業
3663,セルシス,Communication Services,情報･通信業
3664,モブキャストホールディングス,Communication Services,情報･通信業
3665,エニグモ,Communication Services,情報･通信業
3666,テクノスジャパン,Communication Services,情報･通信業
3667,ｅｎｉｓｈ,Communication Services,情報･通信業
3668,コロプラ,Communication Services,情報･通信業
3670,協立情報通信,Communication Services,情報･通信業
3671,ソフトマックス,Communication Services,情報･通信業
3672,オルトプラス,Communication Services,情報･通信業
3673,ブロードリーフ,Communication Services,情報･通信業
3674,オークファン,Communication Services,情報･通信業
3675,クロス・マーケティンググループ,Communication Services,情報･通信業
3676,デジタルハーツホールディングス,Communication Services,情報･通信業
3678,メディアドゥ,Communication Services,情報･通信業
3679,じげん,Communication Services,情報･通信業
3680,ホットリンク,Communication Services,情報･通信業
3681,ブイキューブ,Communication Services,情報･通信業
3682,エンカレッジ・テクノロジ,Communication Services,情報･通信業
3683,サイバーリンクス,Communication Services,情報･通信業
3686,ディー・エル・イー,Communication Services,情報･通信業
3687,フィックスターズ,Communication Services,情報･通信業
3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,Communication Services,情報･通信業
3690,イルグルム,Communication Services,情報･通信業
3691,デジタルプラス,Communication Services,情報･通信業
3692,ＦＦＲＩセキュリティ,Communication Services,情報･通信業
3694,オプティム,Communication Services,情報･通信業
3695,ＧＭＯリサーチ＆ＡＩ,Communication Services,情報･通信業
3696,セレス,Communication Services,情報･通信業
3697,ＳＨＩＦＴ,Communication Services,情報･通信業
3698,ＣＲＩ・ミドルウェア,Communication Services,情報･通信業
3708,特種東海製紙,Materials,パルプ・紙
3710,ジョルダン,Communication Services,情報･通信業
3712,情報企画,Communication Services,情報･通信業
3719,ジェクシード,Communication Services,情報･通信業
3723,日本ファルコム,Communication Services,情報･通信業
3726,フォーシーズＨＤ,Consumer Cyclical,小売業
3727,アプリックス,Communication Services,情報･通信業
3733,ソフトウェア・サービス,Communication Services,情報･通信業
3738,ティーガイア,Communication Services,情報･通信業
3741,セック,Communication Services,情報･通信業
3744,サイオス,Communication Services,情報･通信業
3747,インタートレード,Communication Services,情報･通信業
3750,サイトリ細胞研究所,Communication Services,情報･通信業
3753,フライトソリューションズ,Communication Services,情報･通信業
3758,アエリア,Communication Services,情報･通信業
3760,ケイブ,Communication Services,情報･通信業
3762,テクマトリックス,Communication Services,情報･通信業
3763,プロシップ,Communication Services,情報･通信業
3765,ガンホー・オンライン・エンターテイメント,Communication Services,情報･通信業
3766,システムズ・デザイン,Communication Services,情報･通信業
3768,リスクモンスター,Communication Services,情報･通信業
3769,ＧＭＯペイメントゲートウェイ,Communication Services,情報･通信業
3770,ザッパラス,Communication Services,情報･通信業
3771,システムリサーチ,Communication Services,情報･通信業
3772,ウェルス・マネジメント,Real Estate,不動産業
3773,アドバンスト・メディア,Communication Services,情報･通信業
3774,インターネットイニシアティブ,Communication Services,情報･通信業
3776,ブロードバンドタワー,Communication Services,情報･通信業
3777,環境フレンドリーホールディングス,Communication Services,情報･通信業
3778,さくらインターネット,Communication Services,情報･通信業
3779,ジェイ・エスコムホールディングス,Communication Services,情報･通信業
3787,テクノマセマティカル,Communication Services,情報･通信業
3788,ＧＭＯグローバルサイン・ホールディングス,Communication Services,情報･通信業
3791,ＩＧポート,Communication Services,情報･通信業
3793,ドリコム,Communication Services,情報･通信業
3796,いい生活,Communication Services,情報･通信業
3798,ＵＬＳグループ,Communication Services,情報･通信業
3799,キーウェアソリューションズ,Communication Services,情報･通信業
3800,ユニリタ,Communication Services,情報･通信業
3802,エコミック,Communication Services,情報･通信業
3803,イメージ情報開発,Communication Services,情報･通信業
3804,システム　ディ,Communication Services,情報･通信業
3807,フィスコ,Communication Services,情報･通信業
3810,サイバーステップ,Communication Services,情報･通信業
3814,アルファクス・フード・システム,Communication Services,情報･通信業
3815,メディア工房,Communication Services,情報･通信業
3816,大和コンピューター,Communication Services,情報･通信業
3817,ＳＲＡホールディングス,Communication Services,情報･通信業
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,Communication Services,情報･通信業
3825,リミックスポイント,Consumer Cyclical,小売業
3826,システムインテグレータ,Communication Services,情報･通信業
3834,朝日ネット,Communication Services,情報･通信業
3835,ｅＢＡＳＥ,Communication Services,情報･通信業
3836,アバントグループ,Communication Services,情報･通信業
3837,アドソル日進,Communication Services,情報･通信業
3839,ＯＤＫソリューションズ,Communication Services,情報･通信業
3840,パス,Communication Services,情報･通信業
3841,ジーダット,Communication Services,情報･通信業
3842,ネクストジェン,Communication Services,情報･通信業
3843,フリービット,Communication Services,情報･通信業
3844,コムチュア,Communication Services,情報･通信業
3845,アイフリークモバイル,Communication Services,情報･通信業
3847,パシフィックシステム,Communication Services,情報･通信業
3848,データ・アプリケーション,Communication Services,情報･通信業
3850,エヌ・ティ・ティ・データ・イントラマート,Communication Services,情報･通信業
3851,日本一ソフトウェア,Communication Services,情報･通信業
3853,アステリア,Communication Services,情報･通信業
3854,アイル,Communication Services,情報･通信業
3856,Ａｂａｌａｎｃｅ,Technology,電気機器
3857,ラック,Communication Services,情報･通信業
3858,ユビキタスＡＩ,Communication Services,情報･通信業
3861,王子ホールディングス,Materials,パルプ・紙
3863,日本製紙,Materials,パルプ・紙
3864,三菱製紙,Materials,パルプ・紙
3865,北越コーポレーション,Materials,パルプ・紙
3877,中越パルプ工業,Materials,パルプ・紙
3878,巴川コーポレーション,Materials,化学
3880,大王製紙,Materials,パルプ・紙
3891,ニッポン高度紙工業,Materials,パルプ・紙
3892,岡山製紙,Materials,パルプ・紙
3895,ハビックス,Materials,パルプ・紙
3896,阿波製紙,Materials,パルプ・紙
3900,クラウドワークス,Communication Services,情報･通信業
3901,マークラインズ,Communication Services,情報･通信業
3902,メディカル・データ・ビジョン,Communication Services,情報･通信業
3903,ｇｕｍｉ,Communication Services,情報･通信業
3904,カヤック,Communication Services,情報･通信業
3905,データセクション,Communication Services,情報･通信業
3907,シリコンスタジオ,Communication Services,情報･通信業
3908,コラボス,Communication Services,情報･通信業
3909,ショーケース,Communication Services,情報･通信業
3910,エムケイシステム,Communication Services,情報･通信業
3911,Ａｉｍｉｎｇ,Communication Services,情報･通信業
3912,モバイルファクトリー,Communication Services,情報･通信業
3913,ＧｒｅｅｎＢｅｅ,Communication Services,情報･通信業
3914,ＪＩＧ−ＳＡＷ,Communication Services,情報･通信業
3915,テラスカイ,Communication Services,情報･通信業
3916,デジタル・インフォメーション・テクノロジー,Communication Services,情報･通信業
3917,アイリッジ,Communication Services,情報･通信業
3918,ＰＣＩホールディングス,Communication Services,情報･通信業
3920,アイビーシー,Communication Services,情報･通信業
3921,ネオジャパン,Communication Services,情報･通信業
3922,ＰＲ　ＴＩＭＥＳ,Communication Services,情報･通信業
3923,ラクス,Communication Services,情報･通信業
3924,ランドコンピュータ,Communication Services,情報･通信業
3925,ダブルスタンダード,Communication Services,情報･通信業
3926,オープンドア,Communication Services,情報･通信業
3927,フーバーブレイン,Communication Services,情報･通信業
3928,マイネット,Communication Services,情報･通信業
3929,ソーシャルワイヤー,Communication Services,情報･通信業
3930,はてな,Communication Services,情報･通信業
3931,バリューゴルフ,Communication Services,情報･通信業
3932,アカツキ,Communication Services,情報･通信業
3933,チエル,Communication Services,情報･通信業
3934,ベネフィットジャパン,Communication Services,情報･通信業
3935,エディア,Communication Services,情報･通信業
3936,グローバルウェイ,Communication Services,情報･通信業
3937,Ｕｂｉｃｏｍホールディングス,Communication Services,情報･通信業
3939,カナミックネットワーク,Communication Services,情報･通信業
3940,ノムラシステムコーポレーション,Communication Services,情報･通信業
3941,レンゴー,Materials,パルプ・紙
3943,大石産業,Materials,パルプ・紙
3944,古林紙工,Materials,パルプ・紙
3945,スーパーバッグ,Materials,パルプ・紙
3946,トーモク,Materials,パルプ・紙
3947,ダイナパック,Materials,パルプ・紙
3948,光ビジネスフォーム,Materials,パルプ・紙
3950,ザ・パック,Materials,パルプ・紙
3951,朝日印刷,Materials,パルプ・紙
3953,大村紙業,Materials,パルプ・紙
3954,昭和パックス,Materials,パルプ・紙
3955,イムラ,Materials,パルプ・紙
3958,笹徳印刷,Materials,パルプ・紙
3961,シルバーエッグ・テクノロジー,Communication Services,情報･通信業
3962,チェンジホールディングス,Communication Services,情報･通信業
3963,シンクロ・フード,Communication Services,情報･通信業
3964,オークネット,Communication Services,情報･通信業
3965,キャピタル・アセット・プランニング,Communication Services,情報･通信業
3967,エルテス,Communication Services,情報･通信業
3968,セグエグループ,Communication Services,情報･通信業
3969,エイトレッド,Communication Services,情報･通信業
3970,イノベーション,Communication Services,情報･通信業
3974,ＳＣＡＴ,Communication Services,情報･通信業
3976,シャノン,Communication Services,情報･通信業
3978,マクロミル,Communication Services,情報･通信業
3979,うるる,Communication Services,情報･通信業
3981,ビーグリー,Communication Services,情報･通信業
3983,オロ,Communication Services,情報･通信業
3984,ユーザーローカル,Communication Services,情報･通信業
3985,テモナ,Communication Services,情報･通信業
3986,ビーブレイクシステムズ,Communication Services,情報･通信業
3987,エコモット,Communication Services,情報･通信業
3988,ＳＹＳホールディングス,Communication Services,情報･通信業
3989,シェアリングテクノロジー,Communication Services,情報･通信業
3990,ＵＵＵＭ,Communication Services,情報･通信業
3991,ウォンテッドリー,Communication Services,情報･通信業
3992,ニーズウェル,Communication Services,情報･通信業
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,Communication Services,情報･通信業
3994,マネーフォワード,Communication Services,情報･通信業
3996,サインポスト,Communication Services,情報･通信業
3997,トレードワークス,Communication Services,情報･通信業
3998,すららネット,Communication Services,情報･通信業
4004,レゾナック・ホールディングス,Materials,化学
4005,住友化学,Materials,化学
4008,住友精化,Materials,化学
4011,ヘッドウォータース,Communication Services,情報･通信業
4012,アクシス,Communication Services,情報･通信業
4013,勤次郎,Communication Services,情報･通信業
4014,カラダノート,Communication Services,情報･通信業
4015,ペイクラウドホールディングス,Communication Services,情報･通信業
4016,ＭＩＴホールディングス,Communication Services,情報･通信業
4017,クリーマ,Communication Services,情報･通信業
4019,スタメン,Communication Services,情報･通信業
4020,ビートレンド,Communication Services,情報･通信業
4021,日産化学,Materials,化学
4022,ラサ工業,Materials,化学
4023,クレハ,Materials,化学
4025,多木化学,Materials,化学
4026,神島化学工業,Materials,ガラス･土石製品
4027,テイカ,Materials,化学
4028,石原産業,Materials,化学
4031,片倉コープアグリ,Materials,化学
4040,南海化学,Materials,化学
4041,日本曹達,Materials,化学
4042,東ソー,Materials,化学
4043,トクヤマ,Materials,化学
4044,セントラル硝子,Materials,化学
4045,東亞合成,Materials,化学
4046,大阪ソーダ,Materials,化学
4047,関東電化工業,Materials,化学
4051,ＧＭＯフィナンシャルゲート,Communication Services,情報･通信業
4052,フィーチャ,Communication Services,情報･通信業
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,Communication Services,情報･通信業
4054,日本情報クリエイト,Communication Services,情報･通信業
4055,ティアンドエスグループ,Communication Services,情報･通信業
4056,ニューラルグループ,Communication Services,情報･通信業
4057,インターファクトリー,Communication Services,情報･通信業
4058,トヨクモ,Communication Services,情報･通信業
4059,まぐまぐ,Communication Services,情報･通信業
4060,ｒａｋｕｍｏ,Communication Services,情報･通信業
4061,デンカ,Materials,化学
4062,イビデン,Technology,電気機器
4063,信越化学工業,Materials,化学
4064,日本カーバイド工業,Materials,化学
4068,ベイシス,Communication Services,情報･通信業
4069,ＢｌｕｅＭｅｍｅ,Communication Services,情報･通信業
4071,プラスアルファ・コンサルティング,Communication Services,情報･通信業
4072,電算システムホールディングス,Communication Services,情報･通信業
4073,ジィ・シィ企画,Communication Services,情報･通信業
4074,ラキール,Communication Services,情報･通信業
4075,ブレインズテクノロジー,Communication Services,情報･通信業
4076,シイエヌエス,Communication Services,情報･通信業
4078,堺化学工業,Materials,化学
4080,田中化学研究所,Materials,化学
4082,第一稀元素化学工業,Materials,化学
4088,エア・ウォーター,Materials,化学
4091,日本酸素ホールディングス,Materials,化学
4092,日本化学工業,Materials,化学
4093,東邦アセチレン,Materials,化学
4094,日本化学産業,Materials,化学
4095,日本パーカライジング,Materials,化学
4097,高圧ガス工業,Materials,化学
4098,チタン工業,Materials,化学
4099,四国化成ホールディングス,Materials,化学
4100,戸田工業,Materials,化学
4102,丸尾カルシウム,Materials,化学
4107,伊勢化学工業,Materials,化学
4109,ステラ　ケミファ,Materials,化学
4112,保土谷化学工業,Materials,化学
4113,田岡化学工業,Materials,化学
4114,日本触媒,Materials,化学
4116,大日精化工業,Materials,化学
4118,カネカ,Materials,化学
4119,日本ピグメント,Materials,化学
4120,スガイ化学工業,Materials,化学
4124,大阪油化工業,Materials,化学
4125,三和油化工業,Materials,化学
4151,協和キリン,Healthcare,医薬品
4165,プレイド,Communication Services,情報･通信業
4166,かっこ,Communication Services,情報･通信業
4167,ココペリ,Communication Services,情報･通信業
4168,ヤプリ,Communication Services,情報･通信業
4169,ＥＮＥＣＨＡＮＧＥ,Communication Services,情報･通信業
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,Communication Services,情報･通信業
4171,グローバルインフォメーション,Communication Services,情報･通信業
4172,東和ハイシステム,Communication Services,情報･通信業
4173,ＷＡＣＵＬ,Communication Services,情報･通信業
4174,アピリッツ,Communication Services,情報･通信業
4175,ｃｏｌｙ,Communication Services,情報･通信業
4176,ココナラ,Communication Services,情報･通信業
4177,ｉ‐ｐｌｕｇ,Communication Services,情報･通信業
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,Communication Services,情報･通信業
4179,ジーネクスト,Communication Services,情報･通信業
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,Communication Services,情報･通信業
4182,三菱瓦斯化学,Materials,化学
4183,三井化学,Materials,化学
4186,東京応化工業,Materials,化学
4187,大阪有機化学工業,Materials,化学
4188,三菱ケミカルグループ,Materials,化学
4189,ＫＨネオケム,Materials,化学
4192,スパイダープラス,Communication Services,情報･通信業
4193,ファブリカホールディングス,Communication Services,情報･通信業
4194,ビジョナル,Communication Services,情報･通信業
4196,ネオマーケティング,Communication Services,情報･通信業
4197,アスマーク,Communication Services,情報･通信業
4198,テンダ,Communication Services,情報･通信業
4199,ワンダープラネット,Communication Services,情報･通信業
4202,ダイセル,Materials,化学
4203,住友ベークライト,Materials,化学
4204,積水化学工業,Materials,化学
4205,日本ゼオン,Materials,化学
4206,アイカ工業,Materials,化学
4208,ＵＢＥ,Materials,化学
4212,積水樹脂,Materials,化学
4215,タキロンシーアイ,Materials,化学
4216,旭有機材,Materials,化学
4218,ニチバン,Materials,化学
4220,リケンテクノス,Materials,化学
4221,大倉工業,Materials,化学
4222,児玉化学工業,Materials,化学
4224,ロンシール工業,Materials,化学
4228,積水化成品工業,Materials,化学
4229,群栄化学工業,Materials,化学
4231,タイガースポリマー,Materials,化学
4234,サンエー化研,Materials,化学
4235,ウルトラファブリックス・ホールディングス,Materials,化学
4237,フジプレアム,Materials,化学
4238,ミライアル,Materials,化学
4240,クラスターテクノロジー,Materials,化学
4241,アテクト,Materials,化学
4242,タカギセイコー,Materials,化学
4243,ニックス,Materials,化学
4245,ダイキアクシス,Materials,化学
4246,ダイキョーニシカワ,Materials,化学
4247,ポバール興業,Materials,化学
4248,竹本容器,Materials,化学
4249,森六ホールディングス,Materials,化学
4251,恵和,Materials,化学
4255,ＴＨＥＣＯＯ,Communication Services,情報･通信業
4256,サインド,Communication Services,情報･通信業
4257,エヴィクサー,Communication Services,情報･通信業
4258,網屋,Communication Services,情報･通信業
4259,エクサウィザーズ,Communication Services,情報･通信業
4260,ハイブリッドテクノロジーズ,Communication Services,情報･通信業
4261,アジアクエスト,Communication Services,情報･通信業
4262,ニフティライフスタイル,Communication Services,情報･通信業
4263,サスメド,Communication Services,情報･通信業
4264,セキュア,Communication Services,情報･通信業
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,Communication Services,情報･通信業
4267,ライトワークス,Communication Services,情報･通信業
4268,エッジテクノロジー,Communication Services,情報･通信業
4270,ＢｅｅＸ,Communication Services,情報･通信業
4272,日本化薬,Materials,化学
4274,細谷火工,Materials,化学
4275,カーリット,Materials,化学
4284,ソルクシーズ,Communication Services,情報･通信業
4286,ＣＬホールディングス,Industrials,サービス業
4287,ジャストプランニング,Communication Services,情報･通信業
4288,アズジェント,Communication Services,情報･通信業
4290,プレステージ・インターナショナル,Industrials,サービス業
4293,セプテーニ・ホールディングス,Industrials,サービス業
4295,フェイス,Communication Services,情報･通信業
4298,プロトコーポレーション,Communication Services,情報･通信業
4299,ハイマックス,Communication Services,情報･通信業
4301,アミューズ,Industrials,サービス業
4304,Ｅストアー,Communication Services,情報･通信業
4307,野村総合研究所,Communication Services,情報･通信業
4308,Ｊストリーム,Communication Services,情報･通信業
4310,ドリームインキュベータ,Industrials,サービス業
4316,ビーマップ,Communication Services,情報･通信業
4317,レイ,Industrials,サービス業
4318,クイック,Industrials,サービス業
4319,ＴＡＣ,Industrials,サービス業
4320,ＣＥホールディングス,Communication Services,情報･通信業
4323,日本システム技術,Communication Services,情報･通信業
4324,電通グループ,Industrials,サービス業
4326,インテージホールディングス,Communication Services,情報･通信業
4331,テイクアンドギヴ・ニーズ,Industrials,サービス業
4333,東邦システムサイエンス,Communication Services,情報･通信業
4334,ユークス,Communication Services,情報･通信業
4335,アイ・ピー・エス,Communication Services,情報･通信業
4337,ぴあ,Industrials,サービス業
4341,西菱電機,Industrials,サービス業
4343,イオンファンタジー,Industrials,サービス業
4344,ソースネクスト,Communication Services,情報･通信業
4345,シーティーエス,Industrials,サービス業
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,Financials,その他金融業
4347,ブロードメディア,Industrials,サービス業
4348,インフォコム,Communication Services,情報･通信業
4350,メディカルシステムネットワーク,Consumer Cyclical,小売業
4351,山田債権回収管理総合事務所,Financials,その他金融業
4356,応用技術,Communication Services,情報･通信業
4360,マナック・ケミカル・パートナーズ,Materials,化学
4361,川口化学工業,Materials,化学
4362,日本精化,Materials,化学
4365,松本油脂製薬,Materials,化学
4366,ダイトーケミックス,Materials,化学
4367,広栄化学,Materials,化学
4368,扶桑化学工業,Materials,化学
4369,トリケミカル研究所,Materials,化学
4370,モビルス,Communication Services,情報･通信業
4371,コアコンセプト・テクノロジー,Communication Services,情報･通信業
4372,ユミルリンク,Communication Services,情報･通信業
4373,シンプレクス・ホールディングス,Communication Services,情報･通信業
4374,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,Communication Services,情報･通信業
4375,セーフィー,Communication Services,情報･通信業
4376,くふうカンパニー,Communication Services,情報･通信業
4377,ワンキャリア,Communication Services,情報･通信業
4378,ＣＩＮＣ,Communication Services,情報･通信業
4379,Ｐｈｏｔｏｓｙｎｔｈ,Communication Services,情報･通信業
4380,Ｍマート,Communication Services,情報･通信業
4381,ビープラッツ,Communication Services,情報･通信業
4382,ＨＥＲＯＺ,Communication Services,情報･通信業
4384,ラクスル,Communication Services,情報･通信業
4385,メルカリ,Communication Services,情報･通信業
4386,ＳＩＧグループ,Communication Services,情報･通信業
4387,ＺＵＵ,Communication Services,情報･通信業
4388,エーアイ,Communication Services,情報･通信業
4389,プロパティデータバンク,Communication Services,情報･通信業
4390,アイ・ピー・エス,Communication Services,情報･通信業
4391,ロジザード,Communication Services,情報･通信業
4392,ＦＩＧ,Communication Services,情報･通信業
4393,バンク・オブ・イノベーション,Communication Services,情報･通信業
4394,エクスモーション,Communication Services,情報･通信業
4395,アクリート,Communication Services,情報･通信業
4396,システムサポート,Communication Services,情報･通信業
4397,チームスピリット,Communication Services,情報･通信業
4398,ブロードバンドセキュリティ,Communication Services,情報･通信業
4401,ＡＤＥＫＡ,Materials,化学
4403,日油,Materials,化学
4404,ミヨシ油脂,Consumer Defensive,食料品
4406,新日本理化,Materials,化学
4409,東邦化学工業,Materials,化学
4410,ハリマ化成グループ,Materials,化学
4412,サイエンスアーツ,Communication Services,情報･通信業
4413,ボードルア,Communication Services,情報･通信業
4414,フレクト,Communication Services,情報･通信業
4415,ブロードエンタープライズ,Communication Services,情報･通信業
4416,Ｔｒｕｅ　Ｄａｔａ,Communication Services,情報･通信業
4417,グローバルセキュリティエキスパート,Communication Services,情報･通信業
4418,ＪＤＳＣ,Communication Services,情報･通信業
4419,Ｆｉｎａｔｅｘｔホールディングス,Communication Services,情報･通信業
4420,イーソル,Communication Services,情報･通信業
4421,ディ・アイ・システム,Communication Services,情報･通信業
4422,ＶＡＬＵＥＮＥＸ,Communication Services,情報･通信業
4424,Ａｍａｚｉａ,Communication Services,情報･通信業
4425,Ｋｕｄａｎ,Communication Services,情報･通信業
4426,パスロジ,Communication Services,情報･通信業
4427,ＥｄｕＬａｂ,Communication Services,情報･通信業
4428,シノプス,Communication Services,情報･通信業
4429,リックソフト,Communication Services,情報･通信業
4430,東海ソフト,Communication Services,情報･通信業
4431,スマレジ,Communication Services,情報･通信業
4432,ウイングアーク１ｓｔ,Communication Services,情報･通信業
4433,ヒト・コミュニケーションズ・ホールディングス,Communication Services,情報･通信業
4434,サーバーワークス,Communication Services,情報･通信業
4435,カオナビ,Communication Services,情報･通信業
4436,ミンカブ・ジ・インフォノイド,Communication Services,情報･通信業
4437,ｇｏｏｄｄａｙｓホールディングス,Communication Services,情報･通信業
4438,Ｗｅｌｂｙ,Communication Services,情報･通信業
4439,東名,Communication Services,情報･通信業
4440,ヴィッツ,Communication Services,情報･通信業
4441,トビラシステムズ,Communication Services,情報･通信業
4442,バルテス・ホールディングス,Communication Services,情報･通信業
4443,Ｓａｎｓａｎ,Communication Services,情報･通信業
4444,インフォネット,Communication Services,情報･通信業
4445,リビン・テクノロジーズ,Communication Services,情報･通信業
4446,Ｌｉｎｋ−Ｕグループ,Communication Services,情報･通信業
4447,ピー・ビーシステムズ,Communication Services,情報･通信業
4448,ｋｕｂｅｌｌ,Communication Services,情報･通信業
4449,ギフティ,Communication Services,情報･通信業
4450,パワーソリューションズ,Communication Services,情報･通信業
4452,花王,Materials,化学
4461,第一工業製薬,Materials,化学
4462,石原ケミカル,Materials,化学
4463,日華化学,Materials,化学
4464,ソフト９９コーポレーション,Materials,化学
4465,ニイタカ,Materials,化学
4471,三洋化成工業,Materials,化学
4475,ＨＥＮＮＧＥ,Communication Services,情報･通信業
4476,ＡＩ　ＣＲＯＳＳ,Communication Services,情報･通信業
4477,ＢＡＳＥ,Communication Services,情報･通信業
4478,フリー,Communication Services,情報･通信業
4479,マクアケ,Communication Services,情報･通信業
4480,メドレー,Communication Services,情報･通信業
4481,ベース,Communication Services,情報･通信業
4482,ウィルズ,Communication Services,情報･通信業
4483,ＪＭＤＣ,Communication Services,情報･通信業
4484,ランサーズ,Communication Services,情報･通信業
4485,ＪＴＯＷＥＲ,Communication Services,情報･通信業
4486,ユナイトアンドグロウ,Communication Services,情報･通信業
4487,スペースマーケット,Communication Services,情報･通信業
4488,ＡＩ　ｉｎｓｉｄｅ,Communication Services,情報･通信業
4490,ビザスク,Communication Services,情報･通信業
4491,コンピューターマネージメント,Communication Services,情報･通信業
4492,ゼネテック,Communication Services,情報･通信業
4493,サイバーセキュリティクラウド,Communication Services,情報･通信業
4494,バリオセキュア,Communication Services,情報･通信業
4495,アイキューブドシステムズ,Communication Services,情報･通信業
4496,コマースＯｎｅホールディングス,Communication Services,情報･通信業
4498,サイバートラスト,Communication Services,情報･通信業
4499,Ｓｐｅｅｅ,Communication Services,情報･通信業
4502,武田薬品工業,Healthcare,医薬品
4503,アステラス製薬,Healthcare,医薬品
4506,住友ファーマ,Healthcare,医薬品
4507,塩野義製薬,Healthcare,医薬品
4512,わかもと製薬,Healthcare,医薬品
4516,日本新薬,Healthcare,医薬品
4519,中外製薬,Healthcare,医薬品
4521,科研製薬,Healthcare,医薬品
4523,エーザイ,Healthcare,医薬品
4524,森下仁丹,Healthcare,医薬品
4526,理研ビタミン,Consumer Defensive,食料品
4527,ロート製薬,Healthcare,医薬品
4528,小野薬品工業,Healthcare,医薬品
4530,久光製薬,Healthcare,医薬品
4531,有機合成薬品工業,Materials,化学
4534,持田製薬,Healthcare,医薬品
4536,参天製薬,Healthcare,医薬品
4538,扶桑薬品工業,Healthcare,医薬品
4539,日本ケミファ,Healthcare,医薬品
4540,ツムラ,Healthcare,医薬品
4543,テルモ,Technology,精密機器
4544,Ｈ．Ｕ．グループホールディングス,Industrials,サービス業
4547,キッセイ薬品工業,Healthcare,医薬品
4548,生化学工業,Healthcare,医薬品
4549,栄研化学,Healthcare,医薬品
4551,鳥居薬品,Healthcare,医薬品
4552,ＪＣＲファーマ,Healthcare,医薬品
4553,東和薬品,Healthcare,医薬品
4554,富士製薬工業,Healthcare,医薬品
4556,カイノス,Healthcare,医薬品
4558,中京医薬品,Healthcare,医薬品
4559,ゼリア新薬工業,Healthcare,医薬品
4563,アンジェス,Healthcare,医薬品
4564,オンコセラピー・サイエンス,Healthcare,医薬品
4565,ネクセラファーマ,Healthcare,医薬品
4568,第一三共,Healthcare,医薬品
4569,杏林製薬,Healthcare,医薬品
4570,免疫生物研究所,Healthcare,医薬品
4571,ＮＡＮＯ　ＭＲＮＡ,Healthcare,医薬品
4572,カルナバイオサイエンス,Healthcare,医薬品
4574,大幸薬品,Healthcare,医薬品
4575,キャンバス,Healthcare,医薬品
4576,デ・ウエスタン・セラピテクス研究所,Healthcare,医薬品
4577,ダイト,Healthcare,医薬品
4578,大塚ホールディングス,Healthcare,医薬品
4579,ラクオリア創薬,Healthcare,医薬品
4582,シンバイオ製薬,Healthcare,医薬品
4583,カイオム・バイオサイエンス,Healthcare,医薬品
4584,キッズウェル・バイオ,Healthcare,医薬品
4586,メドレックス,Healthcare,医薬品
4587,ペプチドリーム,Healthcare,医薬品
4588,オンコリスバイオファーマ,Healthcare,医薬品
4591,リボミック,Healthcare,医薬品
4592,サンバイオ,Healthcare,医薬品
4593,ヘリオス,Healthcare,医薬品
4594,ブライトパス・バイオ,Healthcare,医薬品
4595,ミズホメディー,Healthcare,医薬品
4596,窪田製薬ホールディングス,Healthcare,医薬品
4597,ソレイジア・ファーマ,Healthcare,医薬品
4598,Ｄｅｌｔａ−Ｆｌｙ　Ｐｈａｒｍａ,Healthcare,医薬品
4599,ステムリム,Healthcare,医薬品
4611,大日本塗料,Materials,化学
4612,日本ペイントホールディングス,Materials,化学
4613,関西ペイント,Materials,化学
4615,神東塗料,Materials,化学
4616,川上塗料,Materials,化学
4617,中国塗料,Materials,化学
4619,日本特殊塗料,Materials,化学
4620,藤倉化成,Materials,化学
4623,アサヒペン,Materials,化学
4624,イサム塗料,Materials,化学
4625,アトミクス,Materials,化学
4626,太陽ホールディングス,Materials,化学
4627,ナトコ,Materials,化学
4628,エスケー化研,Materials,化学
4629,大伸化学,Materials,化学
4631,ＤＩＣ,Materials,化学
4633,サカタインクス,Materials,化学
4634,ａｒｔｉｅｎｃｅ,Materials,化学
4635,東京インキ,Materials,化学
4641,アルプス技研,Industrials,サービス業
4642,オリジナル設計,Industrials,サービス業
4644,イマジニア,Communication Services,情報･通信業
4645,市進ホールディングス,Industrials,サービス業
4650,ＳＤエンターテイメント,Industrials,サービス業
4651,サニックス,Industrials,サービス業
4657,環境管理センター,Industrials,サービス業
4658,日本空調サービス,Industrials,サービス業
4659,エイジス,Industrials,サービス業
4661,オリエンタルランド,Industrials,サービス業
