symbol,name,sector,industry
4393,バンクオブイノベーション,Communication Services,5250
4394,エクスモーション,Communication Services,5250
4395,アクリート,Communication Services,5250
4396,システムサポートＨＤ,Communication Services,5250
4397,チームスピリット,Communication Services,5250
4398,ブロードバンドＳｅｃ,Communication Services,5250
4401,ＡＤＥＫＡ,Materials,3200
4403,日    油,Materials,3200
4404,ミヨシ油脂,Consumer Defensive,3050
4406,新日本理化,Materials,3200
4409,東邦化学工業,Materials,3200
4410,ハリマ化成グループ,Materials,3200
4412,サイエンスアーツ,Communication Services,5250
4413,ボードルア,Communication Services,5250
4414,フレクト,Communication Services,5250
4415,ブロードエンタープライズ,Communication Services,5250
4416,ＴｒｕｅＤａｔａ,Communication Services,5250
4417,グローバルセキュリティ,Communication Services,5250
4418,ＪＤＳＣ,Communication Services,5250
4419,ＦｉｎａｔｅｘｔＨＤ,Communication Services,5250
441A,ＮＥ,Communication Services,5250
4420,イーソル,Communication Services,5250
4421,ディ・アイ・システム,Communication Services,5250
4422,ＶＡＬＵＥＮＥＸ,Communication Services,5250
4424,Ａｍａｚｉａ,Communication Services,5250
4425,Ｋｕｄａｎ,Communication Services,5250
4427,ＥｄｕＬａｂ,Communication Services,5250
4428,シノプス,Communication Services,5250
4429,リックソフト,Communication Services,5250
442A,クラシコ,Consumer Cyclical,3100
4430,東海ソフト,Communication Services,5250
4431,スマレジ,Communication Services,5250
4432,ウイングアーク１ｓｔ,Communication Services,5250
4433,ヒト・コミュニケＨＤ,Industrials,9050
4434,サーバーワークス,Communication Services,5250
4436,ミンカブ・ジ・インフォ,Communication Services,5250
4437,ｇｏｏｄｄａｙｓＨＤ,Communication Services,5250
4438,Ｗｅｌｂｙ,Communication Services,5250
4439,東    名,Communication Services,5250
4440,ヴィッツ,Communication Services,5250
4441,トビラシステムズ,Communication Services,5250
4442,バルテス・ホールディング,Communication Services,5250
4443,Ｓａｎｓａｎ,Communication Services,5250
4444,インフォネット,Communication Services,5250
4445,リビン・テクノロジーズ,Communication Services,5250
4446,Ｌｉｎｋ－Ｕグループ,Communication Services,5250
4447,ピー・ビーシステムズ,Communication Services,5250
4448,ｋｕｂｅｌｌ,Communication Services,5250
4450,パワーソリューションズ,Communication Services,5250
4452,花    王,Materials,3200
4461,第一工業製薬,Materials,3200
4462,石原ケミカル,Materials,3200
4463,日華化学,Materials,3200
4464,ソフト９９,Materials,3200
4465,ニイタカ,Materials,3200
446A,ノースサンド,Industrials,9050
4471,三洋化成工業,Materials,3200
4475,ＨＥＮＮＧＥ,Communication Services,5250
4476,ＡＩ  ＣＲＯＳＳ,Communication Services,5250
4477,ＢＡＳＥ,Communication Services,5250
4478,フリー,Communication Services,5250
4479,マクアケ,Communication Services,5250
4480,メドレー,Communication Services,5250
4481,べ  －  ス,Communication Services,5250
4482,ウィルズ,Communication Services,5250
4483,ＪＭＤＣ,Communication Services,5250
4484,ランサーズ,Communication Services,5250
4486,ユナイトアンドグロウ,Communication Services,5250
4487,スペースマーケット,Communication Services,5250
4488,ＡＩ  ｉｎｓｉｄｅ,Communication Services,5250
4490,ビザスク,Communication Services,5250
4491,Ｃマネージメント,Communication Services,5250
4492,ゼネテック,Communication Services,5250
4493,サイバーセキュリティ,Communication Services,5250
4495,アイキューブドシステムズ,Communication Services,5250
4496,コマースＯｎｅＨＤ,Communication Services,5250
4498,サイバートラスト,Communication Services,5250
4499,Ｓｐｅｅｅ,Communication Services,5250
4502,武田薬品工業,Healthcare,3250
4503,アステラス製薬,Healthcare,3250
4506,住友ファーマ,Healthcare,3250
4507,塩野義製薬,Healthcare,3250
4512,わかもと製薬,Healthcare,3250
4516,日本新薬,Healthcare,3250
4519,中外製薬,Healthcare,3250
4521,科研製薬,Healthcare,3250
4523,エーザイ,Healthcare,3250
4524,森下仁丹,Healthcare,3250
4526,理研ビタミン,Consumer Defensive,3050
4527,ロート製薬,Healthcare,3250
4528,小野薬品工業,Healthcare,3250
4531,有機合成薬品工業,Materials,3200
4534,持田製薬,Healthcare,3250
4536,参天製薬,Healthcare,3250
4538,扶桑薬品工業,Healthcare,3250
4539,日本ケミファ,Healthcare,3250
4540,ツ  ム  ラ,Healthcare,3250
4543,テ  ル  モ,Technology,3750
4544,Ｈ．Ｕ．グループ  ＨＤ,Industrials,9050
4547,キッセイ薬品工業,Healthcare,3250
4548,生化学工業,Healthcare,3250
4549,栄研化学,Healthcare,3250
4552,ＪＣＲファーマ,Healthcare,3250
4553,東和薬品,Healthcare,3250
4554,富士製薬工業,Healthcare,3250
4558,中京医薬品,Healthcare,3250
4559,ゼリア新薬工業,Healthcare,3250
4563,アンジェス,Healthcare,3250
4564,オンコセラピーサイエンス,Healthcare,3250
4565,ネクセラファーマ,Healthcare,3250
4568,第一三共,Healthcare,3250
4569,杏林製薬,Healthcare,3250
456A,ＨＵＭＡＮ  ＭＡＤＥ,Consumer Cyclical,6100
4570,免疫生物研究所,Healthcare,3250
4571,ＮＡＮＯホーディングス,Healthcare,3250
4572,カルナバイオサイエンス,Healthcare,3250
4574,大幸薬品,Healthcare,3250
4575,キャンバス,Healthcare,3250
4576,デ・ウエスタン・セラピ,Healthcare,3250
4577,ダ  イ  ト,Healthcare,3250
4578,大塚ホールディングス,Healthcare,3250
4579,ラクオリア創薬,Healthcare,3250
4582,シンバイオ製薬,Healthcare,3250
4583,カイオムバイオサイエンス,Healthcare,3250
4584,キッズウェル・バイオ,Healthcare,3250
4586,メドレックス,Healthcare,3250
4587,ペプチドリーム,Healthcare,3250
4588,オンコリスバイオファーマ,Healthcare,3250
4591,リボミック,Healthcare,3250
4592,サンバイオ,Healthcare,3250
4593,ヘリオス,Healthcare,3250
4594,ブライトパス・バイオ,Healthcare,3250
4595,ミズホメディー,Healthcare,3250
4596,窪田製薬ＨＤ,Healthcare,3250
4597,ソレイジア・ファーマ,Healthcare,3250
4598,Ｄｅｌｔａ－Ｆｌｙ,Healthcare,3250
4599,ステムリム,Healthcare,3250
460A,ＢＲＡＮＵ,Communication Services,5250
4611,大日本塗料,Materials,3200
4612,日本ペイント  ＨＤ,Materials,3200
4613,関西ペイント,Materials,3200
4615,神東塗料,Materials,3200
4616,川上塗料,Materials,3200
4617,中国塗料,Materials,3200
4619,日本特殊塗料,Materials,3200
4620,藤倉化成,Materials,3200
4623,アサヒペン,Materials,3200
4624,イサム塗料,Materials,3200
4625,アトミクス,Materials,3200
4626,太陽ホールディングス,Materials,3200
4627,ナトコ,Materials,3200
4628,エスケー化研,Materials,3200
4629,大伸化学,Materials,3200
462A,ＦＵＮＤＩＮＮＯ,Financials,7100
4631,Ｄ  Ｉ  Ｃ,Materials,3200
4633,サカタ  インクス,Materials,3200
4634,ａｒｔｉｅｎｃｅ,Materials,3200
4635,東京インキ,Materials,3200
463A,インテリックスＨＤ,Real Estate,8050
4641,アルプス技研,Industrials,9050
4642,オリジナル設計,Industrials,9050
4644,イマジニア,Communication Services,5250
4645,市進ホールディングス,Industrials,9050
464A,ＱＰＳホールディングス,Communication Services,5250
4650,ＳＤエンターテイメント,Industrials,9050
4651,サニックスＨＤ,Industrials,9050
4657,環境管理センター,Industrials,9050
4658,日本空調サービス,Industrials,9050
4661,オリエンタルランド,Industrials,9050
4662,フォーカスシステムズ,Communication Services,5250
4664,アール・エス・シー,Industrials,9050
4665,ダスキン,Industrials,9050
4666,パーク２４,Real Estate,8050
4667,アイサンテクノロジー,Communication Services,5250
4668,明光ネットワーク,Industrials,9050
4671,ファルコホールディングス,Industrials,9050
4673,川崎地質,Industrials,9050
4674,クレスコ,Communication Services,5250
4676,フジ・メディア・ＨＤ,Communication Services,5250
4678,秀英予備校,Industrials,9050
4679,田    谷,Industrials,9050
4680,ラウンドワン,Industrials,9050
4681,リゾートトラスト,Industrials,9050
4684,オービック,Communication Services,5250
4685,菱友システムズ,Communication Services,5250
4686,ジャストシステム,Communication Services,5250
4687,ＴＤＣソフト,Communication Services,5250
4689,ＬＩＮＥヤフー,Communication Services,5250
4691,ワシントン  ホテル,Industrials,9050
4694,ビー・エム・エル,Industrials,9050
469A,フィットクルー,Industrials,9050
4704,トレンドマイクロ,Communication Services,5250
4705,クリップコーポレーション,Industrials,9050
4707,キタック,Industrials,9050
4709,ＩＤホールディングス,Communication Services,5250
4712,ＫｅｙＨｏｌｄｅｒ,Industrials,9050
4714,リソー教育グループ,Industrials,9050
4716,日本オラクル,Communication Services,5250
4718,早稲田アカデミー,Industrials,9050
4719,アルファシステムズ,Communication Services,5250
471A,ＮＳグループ,Financials,7200
4720,城南進学研究社,Industrials,9050
4722,フューチャー,Communication Services,5250
4725,ＣＡＣ  Ｈｏｌｄｉｎｇｓ,Communication Services,5250
4728,ト  ー  セ,Communication Services,5250
472A,ミラティブ,Communication Services,5250
4732,ユー・エス・エス,Industrials,9050
4733,オービック  ビジネス,Communication Services,5250
4735,京    進,Industrials,9050
4736,日本ラッド,Communication Services,5250
4743,アイティフォー,Communication Services,5250
4746,東計電算,Communication Services,5250
4750,ダイサン,Industrials,9050
4751,サイバーエージェント,Industrials,9050
4752,昭和システムエンジニア,Communication Services,5250
4754,トスネット,Industrials,9050
4755,楽天グループ,Industrials,9050
475A,ギミック,Industrials,9050
4760,アルファ,Industrials,9050
4761,さくらケーシーエス,Communication Services,5250
4762,エックスネット,Communication Services,5250
4763,クリーク・アンド・リバー,Industrials,9050
4765,ＳＢＩグローバルアセット,Industrials,9050
4766,ピーエイ,Industrials,9050
4767,テー・オー・ダブリュー,Industrials,9050
4768,大塚商会,Communication Services,5250
4769,ＩＣ,Communication Services,5250
476A,辻・本郷ＩＴコンサル,Communication Services,5250
4771,エフアンドエム,Industrials,9050
4772,ＳＭ  ＥＮＴＥＲＴＡＩＮ,Communication Services,5250
4776,サイボウズ,Communication Services,5250
4777,ガーラ,Communication Services,5250
477A,スタートライン,Industrials,9050
4783,ＮＣＤ,Communication Services,5250
4784,ＧＭＯインターネット,Industrials,9050
478A,フツパー,Communication Services,5250
4792,山田コンサルティング,Industrials,9050
479A,ＰＲＯＮＩ,Communication Services,5250
4800,オリコン,Communication Services,5250
4801,セントラルスポーツ,Industrials,9050
4809,パ  ラ  カ,Real Estate,8050
480A,リブ・コンサルティング,Industrials,9050
4811,ドリーム・アーツ,Communication Services,5250
4812,電通総研,Communication Services,5250
4813,ＡＣＣＥＳＳ,Communication Services,5250
4814,ネクストウェア,Communication Services,5250
4816,東映アニメーション,Communication Services,5250
4819,デジタルガレージ,Communication Services,5250
4820,イーエムシステムズ,Communication Services,5250
4825,ウェザーニューズ,Communication Services,5250
4826,Ｃ  Ｉ  Ｊ,Communication Services,5250
4828,ビジネスエンジニアリング,Communication Services,5250
4829,日本エンタープライズ,Communication Services,5250
4832,ＪＦＥシステムズ,Communication Services,5250
4833,Ｄｅｆ  Ｃｏｎｓｕｌｔ,Industrials,9050
4838,スペースシャワーＳＫＩＹ,Communication Services,5250
4839,ＷＯＷＯＷ,Communication Services,5250
483A,テラテクノロジー,Communication Services,5250
4840,トライアイズ,Industrials,9050
4845,ス  カ  ラ,Communication Services,5250
4847,インテリジェント  Ｗ,Communication Services,5250
4848,フルキャスト  ＨＤ,Industrials,9050
4849,エン,Industrials,9050
485A,パワーエックス,Technology,3650
4875,メディシノバ・インク,Healthcare,3250
4880,セルソース,Healthcare,3250
4881,ファンペップ,Healthcare,3250
4882,ペルセウスプロテオミクス,Healthcare,3250
4883,モダリス,Healthcare,3250
4884,クリングルファーマ,Healthcare,3250
4885,室町ケミカル,Healthcare,3250
4886,あすか製薬ホールディング,Healthcare,3250
4887,サワイグループＨＤ,Healthcare,3250
4888,ステラファーマ,Healthcare,3250
4889,レナサイエンス,Healthcare,3250
4890,坪田ラボ,Healthcare,3250
4891,ティムス,Healthcare,3250
4892,サイフューズ,Healthcare,3250
4893,ノイルイミューン,Healthcare,3250
4894,クオリプス,Healthcare,3250
4896,ケイファーマ,Healthcare,3250
4901,富士フイルム  ＨＤ,Materials,3200
4902,コニカミノルタ,Technology,3650
4911,資  生  堂,Materials,3200
4912,ライオン,Materials,3200
4914,高砂香料工業,Materials,3200
4918,アイビー化粧品,Materials,3200
4919,ミルボン,Materials,3200
4920,日本色材工業研究所,Materials,3200
4922,コーセーホールディングス,Materials,3200
4923,コ    タ,Materials,3200
4925,ハーバー研究所,Materials,3200
4926,シーボン,Materials,3200
4927,ポーラ・オルビス  ＨＤ,Materials,3200
4928,ノエビアホールディングス,Materials,3200
4929,アジュバンホールディング,Materials,3200
4931,新日本製薬,Materials,3200
4932,アルマード,Materials,3200
4933,Ｉ－ｎｅ,Materials,3200
4934,プレミアアンチエイジング,Materials,3200
4935,リベルタ,Materials,3200
4936,アクシージア,Materials,3200
4937,Ｗａｑｏｏ,Materials,3200
4951,エステー,Materials,3200
4956,コ  ニ  シ,Materials,3200
4958,長谷川香料,Materials,3200
4960,ケミプロ化成,Materials,3200
4966,上村工業,Materials,3200
4967,小林製薬,Materials,3200
4968,荒川化学工業,Materials,3200
4970,東洋合成工業,Materials,3200
4971,メ  ッ  ク,Materials,3200
4972,綜研化学,Materials,3200
4973,日本高純度化学,Materials,3200
4975,Ｊ  Ｃ  Ｕ,Materials,3200
4976,東洋ドライルーブ,Materials,3200
4977,新田ゼラチン,Materials,3200
4978,リプロセル,Materials,3200
4979,ＯＡＴアグリオ,Materials,3200
4980,デクセリアルズ,Materials,3200
4985,アース製薬,Materials,3200
4990,昭和化学工業,Materials,3200
4992,北興化学工業,Materials,3200
4994,大成ラミックグループ,Materials,3200
4996,クミアイ化学工業,Materials,3200
4997,日本農薬,Materials,3200
4998,フマキラー,Materials,3200
500A,ＴＯブックス,Communication Services,5250
5010,日本精蝋,Energy,3300
5011,ニチレキグループ,Energy,3300
5013,ユシロ,Energy,3300
5015,ビーピー・カストロール,Energy,3300
5016,ＪＸ金属,Materials,3500
5018,ＭＯＲＥＳＣＯ,Energy,3300
5019,出光興産,Energy,3300
5020,ＥＮＥＯＳホールディング,Energy,3300
5021,コスモエネルギーＨＤ,Energy,3300
5025,マーキュリー,Communication Services,5250
5026,トリプルアイズ,Communication Services,5250
5027,ＡｎｙＭｉｎｄＧｒｏｕｐ,Communication Services,5250
5028,セカンドサイトアナリティ,Communication Services,5250
5029,サークレイス,Communication Services,5250
5031,モ    イ,Communication Services,5250
5032,ＡＮＹＣＯＬＯＲ,Communication Services,5250
5033,ヌーラボ,Communication Services,5250
5034,ｕｎｅｒｒｙ,Communication Services,5250
5035,ＨＯＵＳＥＩ,Communication Services,5250
5036,日本ビジネスシステムズ,Communication Services,5250
5038,ｅＷｅＬＬ,Communication Services,5250
504A,イノバセル,Healthcare,3250
505A,ギークリー,Industrials,9050
5071,ヴ  ィ  ス,Industrials,9050
5074,テスホールディングス,Industrials,2050
5076,インフロニアＨＤ,Industrials,2050
5078,セレコーポレーション,Industrials,2050
5079,ノバック,Industrials,2050
5101,横浜ゴム,Materials,3350
5105,ＴＯＹＯ  ＴＩＲＥ,Materials,3350
5108,ブリヂストン,Materials,3350
5110,住友ゴム工業,Materials,3350
5121,藤倉コンポジット,Materials,3350
5122,オカモト,Materials,3350
5125,ファインズ,Communication Services,5250
5126,ポーターズ,Communication Services,5250
5129,ＦＩＸＥＲ,Communication Services,5250
5131,リンカーズ,Communication Services,5250
5132,ｐｌｕｓｚｅｒｏ,Communication Services,5250
5133,テリロジーホールディング,Communication Services,5250
5134,ＰＯＰＥＲ,Communication Services,5250
5136,ｔｒｉｐｌａ,Communication Services,5250
5137,スマートドライブ,Communication Services,5250
5138,Ｒｅｂａｓｅ,Communication Services,5250
5139,オープンワーク,Communication Services,5250
5142,アキレス,Materials,3200
5161,西川ゴム工業,Materials,3350
5162,朝日ラバー,Materials,3350
5184,ニチリン,Materials,3350
5185,フ  コ  ク,Materials,3350
5186,ニ  ッ  タ,Materials,3350
5187,クリエートメディック,Technology,3750
5189,櫻  護  謨,Materials,3350
5192,三ツ星ベルト,Materials,3350
5194,相模ゴム工業,Materials,3350
5195,バンドー化学,Materials,3350
5199,不二ラテックス,Materials,3350
519A,ベーシック,Communication Services,5250
5201,Ａ  Ｇ  Ｃ,Materials,3400
5202,日本板硝子,Materials,3400
5204,石塚硝子,Materials,3400
5208,有沢製作所,Materials,3200
520A,ジェイファーマ,Healthcare,3250
5210,日本山村硝子,Materials,3400
5214,日本電気硝子,Materials,3400
5216,倉元製作所,Materials,3400
5218,オ  ハ  ラ,Materials,3400
5232,住友大阪セメント,Materials,3400
5233,太平洋セメント,Materials,3400
5237,ノ  ザ  ワ,Materials,3400
523A,セイワホールディングス,Materials,3550
5240,ｍｏｎｏＡＩ  ｔｅｃｈ,Communication Services,5250
5242,アイズ,Communication Services,5250
5243,ｎｏｔｅ,Communication Services,5250
5244,ｊｉｇ．ｊｐ,Communication Services,5250
5246,ＥＬＥＭＥＮＴＳ,Communication Services,5250
5247,Ｂ  Ｔ  Ｍ,Communication Services,5250
5248,テクノロジーズ,Communication Services,5250
5250,ＧＭＯプライム・ストラテ,Communication Services,5250
5252,日本ナレッジ,Communication Services,5250
5253,カバー,Communication Services,5250
5254,Ａｒｅｎｔ,Communication Services,5250
5255,モンスターラボ,Communication Services,5250
5256,Ｆｕｓｉｃ,Communication Services,5250
5257,ノバシステム,Communication Services,5250
5258,ＴＭＮ,Communication Services,5250
5261,リソルホールディングス,Industrials,9050
5262,日本ヒューム,Materials,3400
5268,旭コンクリート工業,Materials,3400
5269,日本コンクリート工業,Materials,3400
5271,トーヨーアサノ,Materials,3400
5273,三谷セキサン,Materials,3400
5279,日本興業,Materials,3400
5280,ヨシコン,Real Estate,8050
5282,ジオスター,Materials,3400
5283,高見澤,Industrials,6050
5284,ヤマウホールディングス,Materials,3400
5285,ヤマックス,Materials,3400
5287,イトーヨーギョー,Materials,3400
5288,アジアパイル  ＨＤ,Materials,3400
5290,ベルテクスコーポレ,Materials,3400
5301,東海カーボン,Materials,3400
5302,日本カーボン,Materials,3400
5304,ＳＥＣカーボン,Materials,3400
5310,東洋炭素,Materials,3400
5331,ノリタケ,Materials,3400
5332,ＴＯＴＯ,Materials,3400
5333,ＮＧＫ,Materials,3400
5334,日本特殊陶業,Materials,3400
5337,ダントーホールディングス,Materials,3400
5341,ＡＳＡＨＩ  ＥＩＴＯＨＤ,Materials,3400
5344,ＭＡＲＵＷＡ,Materials,3400
5351,品川リフラ,Materials,3400
5355,日本坩堝,Materials,3400
5356,美濃窯業,Materials,3400
5357,ヨータイ,Materials,3400
5363,東京窯業,Materials,3400
5367,ニッカトー,Materials,3400
5368,日本インシュレーション,Materials,3400
5380,新東,Materials,3400
5381,マイポックス,Materials,3400
5384,フジミ  インコーポレ,Materials,3400
5388,クニミネ工業,Materials,3400
5391,エーアンドエーマテリアル,Materials,3400
5393,ニチアス,Materials,3400
5401,日本製鉄,Materials,3450
5406,神戸製鋼所,Materials,3450
5408,中山製鋼所,Materials,3450
5410,合同製鐵,Materials,3450
5411,ＪＦＥホールディングス,Materials,3450
5423,東京製鐵,Materials,3450
542A,ビタブリッドジャパン,Materials,3200
543A,ＡＲＣＨＩＯＮ,Consumer Cyclical,3700
5440,共英製鋼,Materials,3450
5444,大和工業,Materials,3450
5445,東京鐵鋼,Materials,3450
5446,北越メタル,Materials,3450
5449,大阪製鐵,Materials,3450
544A,ＧＭＳグループ,Industrials,3600
5451,ヨドコウ,Materials,3450
5458,高砂鐵工,Materials,3450
545A,トランヴィア,Communication Services,5250
5461,中部鋼鈑,Materials,3450
5463,丸一鋼管,Materials,3450
5464,モリ工業,Materials,3450
546A,ＭＩＲＡＩＮＩ  ＨＤ,Industrials,6050
5471,大同特殊鋼,Materials,3450
547A,ムニノバホールディングス,Financials,7200
5480,日本冶金工業,Materials,3450
5482,愛知製鋼,Materials,3450
5484,東北特殊鋼,Materials,3450
548A,システムエグゼ,Communication Services,5250
5491,日本金属,Materials,3450
549A,ヒトトヒトＨＤ,Industrials,9050
550A,ソフトテックス,Communication Services,5250
5527,ｐｒｏｐｅｒｔｙ  ｔｅｃ,Real Estate,8050
5532,リアルゲイト,Real Estate,8050
5533,エリッツホールディングス,Real Estate,8050
5535,ミガロホールディングス,Real Estate,8050
5537,ＡｌｂａＬｉｎｋ,Real Estate,8050
5541,大平洋金属,Materials,3450
5542,新報国マテリアル,Materials,3450
554A,バトンズ,Communication Services,5250
5563,新日本電工,Materials,3450
556A,犬猫生活,Consumer Cyclical,6100
5570,ジェノバ,Communication Services,5250
5571,エキサイトホールディング,Communication Services,5250
5572,Ｒｉｄｇｅ－ｉ,Communication Services,5250
5574,ＡＢＥＪＡ,Communication Services,5250
5575,Ｇｌｏｂｅｅ,Communication Services,5250
5576,オービーシステム,Communication Services,5250
5578,ＡＲアドバンスト,Communication Services,5250
5580,プロディライト,Communication Services,5250
5582,グリッド,Communication Services,5250
5586,Ｌａｂｏｒｏ．ＡＩ,Communication Services,5250
5587,インバウンドＰＦ,Communication Services,5250
5588,ファーストアカウンティン,Communication Services,5250
5589,オートサーバー,Communication Services,5250
558A,ＳＱＵＥＥＺＥ,Industrials,9050
5590,ネットスターズ,Communication Services,5250
5591,ＡＶＩＬＥＮ,Communication Services,5250
5592,くすりの窓口,Communication Services,5250
5597,ブルーイノベーション,Communication Services,5250
5599,Ｓ＆Ｊ,Communication Services,5250
559A,梅乃宿酒造,Consumer Defensive,3050
5602,栗本鐵工所,Materials,3450
5603,虹    技,Materials,3450
5609,日本鋳造,Materials,3450
5612,日本鋳鉄管,Materials,3450
5616,雨風太陽,Communication Services,5250
5618,ナイル,Communication Services,5250
5619,マーソ,Communication Services,5250
5621,ヒューマンテクノロジーズ,Communication Services,5250
5631,日本製鋼所,Industrials,3600
5632,三菱製鋼,Materials,3450
5644,メタルアート,Materials,3450
5658,日亜鋼業,Materials,3450
5659,日本精線,Materials,3450
5695,パウダーテック,Materials,3450
5697,サンユウ,Materials,3450
5698,エンビプロ・ＨＤ,Materials,3450
5699,イボキン,Materials,3450
5702,大紀アルミニウム工業所,Materials,3500
5703,日本軽金属  ＨＤ,Materials,3500
5704,ＪＭＣ,Materials,3500
5706,三井金属,Materials,3500
5707,東邦亜鉛,Materials,3500
5711,三菱マテリアル,Materials,3500
5713,住友金属鉱山,Materials,3500
5714,ＤＯＷＡホールディングス,Materials,3500
5715,古河機械金属,Materials,3500
5721,エスクリプトエナジー,Materials,3500
5724,アサカ理研,Materials,3500
5726,大阪チタニウムテクノ,Materials,3500
5729,日本精鉱,Materials,3500
5741,ＵＡＣＪ,Materials,3500
5742,エヌアイシ・オートテック,Materials,3500
5753,日本伸銅,Materials,3500
5757,ＣＫサンエツ,Materials,3500
575A,前澤ホールディングス,Industrials,3600
5801,古河電気工業,Materials,3500
5802,住友電気工業,Materials,3500
5803,フジクラ,Materials,3500
5805,ＳＷＣＣ,Materials,3500
5816,オーナンバ,Materials,3500
5817,ＪＭＡＣＳ,Materials,3500
5819,カナレ電気,Materials,3500
581A,ＧＯ,Communication Services,5250
5820,三ツ星,Materials,3500
5821,平河ヒューテック,Materials,3500
5830,いよぎんホールディングス,Financials,7050
5831,しずおかフィナンシャルＧ,Financials,7050
5832,ちゅうぎんフィナンシャル,Financials,7050
5834,ＳＢＩリーシングサービス,Financials,7100
5838,楽天銀行,Financials,7050
5842,インテグラル,Financials,7100
5843,ニッポンインシュア,Financials,7200
5844,京都フィナンシャルＧ,Financials,7050
5845,全保連,Financials,7200
584A,ＬｉＮＫＸ,Communication Services,5250
5851,リョービ,Materials,3500
5852,アーレスティ,Materials,3500
5857,ＡＲＥホールディングス,Materials,3500
5858,Ｓ  Ｔ  Ｇ,Materials,3500
5867,エスネットワークス,Industrials,9050
5868,ロココ,Industrials,9050
5869,早稲田学習研究会,Industrials,9050
5870,ナルネットコミュニケ,Industrials,9050
5871,ＳＯＬＩＺＥ  ＨＤ,Industrials,9050
5884,クラダシ,Consumer Cyclical,6100
5885,ジーデップ・アドバンス,Industrials,6050
5888,ＤＡＩＷＡ  ＣＹＣＬＥ,Consumer Cyclical,6100
5889,ＪＥＨ,Consumer Cyclical,6100
5891,ＳＡＫＩＧＡＫＥ  ＨＤ,Consumer Cyclical,6100
5892,ｙｕｔｏｒｉ,Consumer Cyclical,6100
589A,ネイス,Industrials,9050
5900,ダイケン,Materials,3550
5901,東洋製罐グループ  ＨＤ,Materials,3550
5902,ホッカンホールディングス,Materials,3550
5905,日本製罐,Materials,3550
5906,エムケー精工,Materials,3550
5909,コ  ロ  ナ,Materials,3550
590A,ギフティグループ,Communication Services,5250
5911,横河ブリッジ  ＨＤ,Materials,3550
5915,駒井ハルテック,Materials,3550
5918,瀧上工業,Materials,3550
5921,川岸工業,Materials,3550
5922,那須電機鉄工,Materials,3550
5923,高田機工,Materials,3550
5928,アルメタックス,Materials,3550
5929,三和ホールディングス,Materials,3550
5930,文化シャッター,Materials,3550
5932,三協立山,Materials,3550
5933,アルインコ,Materials,3550
5936,東洋シャッター,Materials,3550
5938,ＬＩＸＩＬ,Materials,3550
5939,大谷工業,Materials,3550
593A,ティアフォー,Communication Services,5250
5940,不二サッシ,Materials,3550
5941,中西製作所,Materials,3550
5942,日本フイルコン,Materials,3550
5943,ノーリツ,Materials,3550
5945,天龍製鋸,Materials,3550
5946,長府製作所,Materials,3550
5947,リンナイ,Materials,3550
5949,ユニプレス,Consumer Cyclical,3700
5950,日本パワーファスニング,Materials,3550
5951,ダイニチ工業,Materials,3550
5952,アマテイ,Materials,3550
5955,ワイズホールディングス,Materials,3550
5956,トーソー,Materials,3550
5957,日東精工,Materials,3550
5958,三洋工業,Materials,3550
5959,岡    部,Materials,3550
5962,浅香工業,Industrials,3800
5965,フジマック,Materials,3550
5966,京都機械工具,Materials,3550
5967,ＴＯＮＥ,Materials,3550
5969,ロブテックス,Materials,3550
5970,ジーテクト,Materials,3550
5971,共和工業所,Materials,3550
5973,トーアミ,Materials,3550
5974,中国工業,Materials,3550
5975,東  プ  レ,Materials,3550
5976,高周波熱錬,Materials,3550
5981,東京製綱,Materials,3550
5982,マルゼン,Materials,3550
5983,イワブチ,Materials,3550
5984,兼    房,Materials,3550
5985,サンコール,Materials,3550
5986,モリテック  スチール,Materials,3550
5987,オーネックス,Materials,3550
5988,パイオラックス,Materials,3550
5989,エイチワン,Materials,3550
598A,チャットプラス,Communication Services,5250
5990,スーパーツール,Materials,3550
5991,日本発條,Materials,3550
5992,中央発條,Materials,3550
5994,ファインシンター,Materials,3550
5997,協立エアテック,Materials,3550
5998,アドバネクス,Materials,3550
6005,三浦工業,Industrials,3600
6013,タ  ク  マ,Industrials,3600
6016,ジャパンエンジンコーポレ,Consumer Cyclical,3700
6018,阪神内燃機工業,Consumer Cyclical,3700
6022,赤阪鐵工所,Industrials,3600
6023,ダイハツインフィニアース,Consumer Cyclical,3700
6027,弁護士ドットコム,Industrials,9050
6029,アトラグループ,Industrials,9050
6030,アドベンチャー,Industrials,9050
6031,ＺＥＴＡ,Industrials,9050
6033,エクストリーム,Industrials,9050
6034,ＭＲＴ,Industrials,9050
6035,アイ・アールジャパン,Industrials,9050
6036,ＫｅｅＰｅｒ技研,Industrials,9050
6037,楽待,Industrials,9050
6038,イード,Industrials,9050
6039,日本動物高度医療センター,Industrials,9050
603A,アイ・グリッド,Utilities,4050
6040,日本スキー場開発,Industrials,9050
6042,ニ  ッ  キ,Consumer Cyclical,3700
6044,三機サービス,Industrials,9050
6045,レントラックス,Industrials,9050
6046,リンクバル,Industrials,9050
6047,Ｇｕｎｏｓｙ,Industrials,9050
6049,イトクロ,Industrials,9050
604A,ビーエイブル,Industrials,2050
6050,イー・ガーディアン,Industrials,9050
6054,リブセンス,Industrials,9050
6055,ジャパンマテリアル,Industrials,9050
6058,ベクトル,Industrials,9050
6059,ウチヤマホールディングス,Industrials,9050
